kepid datalocation fits srad kepmag syntheticbool activity syntheticid syndetectbool userxmin userxmax userxmid userduration thresholddown thresholdup maxcount
12306384 http://www.planethunters.org/subjects/12306384_6-synth-2665.json /raw/kepler/lightcurves/0123/012306384/kplr012306384-2010265121752_llc.fits 0.343 15.432 True 0.002265107 2665 True 602.937149636 603.366252618 603.1517011 0.429102982 0.48 0.5 0.73879678742
4680642 http://www.planethunters.org/subjects/4680642_10-synth-2668.json /raw/kepler/lightcurves/0046/004680642/kplr004680642-2011271113734_llc.fits 0.41 15.812 True 0.003245257 2668 True 982.308433184 982.696665738 982.5025494 0.388232553 0.48 0.5 0.705817329966
7830019 http://www.planethunters.org/subjects/7830019_10-synth-2669.json /raw/kepler/lightcurves/0078/007830019/kplr007830019-2011271113734_llc.fits 0.464 15.88 True 0.00382678 2669 True 985.822547755 986.231212796 986.0268802 0.408665040 0.48 0.5 0.747670164404
6670610 http://www.planethunters.org/subjects/6670610_11-synth-2670.json /raw/kepler/lightcurves/0066/006670610/kplr006670610-2012004120508_llc.fits 0.594 15.537 True 0.004320074 2670 True 1064.91743956 1065.36696112 1065.142200 0.449521556 0.48 0.5 0.955825131026
9530886 http://www.planethunters.org/subjects/9530886_11-synth-2673.json /raw/kepler/lightcurves/0095/009530886/kplr009530886-2012004120508_llc.fits 0.54 15.641 True 0.000550518 2673 True 1043.48421511 1043.93373631 1043.708975 0.449521201 0.48 0.5 0.962957494864
5344350 http://www.planethunters.org/subjects/5344350_10-synth-2674.json /raw/kepler/lightcurves/0053/005344350/kplr005344350-2011271113734_llc.fits 0.343 15.834 True 0.000684696 2674 True 945.527800026 945.99777253 945.7627862 0.469972504 0.48 0.5 0.946292605012
8712875 http://www.planethunters.org/subjects/8712875_7-synth-2675.json /raw/kepler/lightcurves/0087/008712875/kplr008712875-2010355172524_llc.fits 0.537 15.563 True 0.000754334 2675 True 668.855101907 669.182025605 669.0185637 0.326923698 0.48 0.5 0.670235897086
5020179 http://www.planethunters.org/subjects/5020179_3-synth-2678.json /raw/kepler/lightcurves/0050/005020179/kplr005020179-2009350155506_llc.fits 0.43 15.708 True 0.000999057 2678 True 316.741950563 317.089304345 316.9156274 0.347353781 0.48 0.5 0.698194663822
3631844 http://www.planethunters.org/subjects/3631844_7-synth-2680.json /raw/kepler/lightcurves/0036/003631844/kplr003631844-2010355172524_llc.fits 0.527 15.714 True 0.001270771 2680 True 658.127011271 658.494798201 658.3109047 0.367786929 0.48 0.5 0.72794386914
10798256 http://www.planethunters.org/subjects/10798256_1-synth-2681.json /raw/kepler/lightcurves/0107/010798256/kplr010798256-2009166043257_llc.fits 0.549 15.597 True 0.001425769 2681 True 148.145562254 148.574681962 148.3601221 0.429119708 0.48 0.5 0.930869623303
8455430 http://www.planethunters.org/subjects/8455430_12-synth-2682.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2012088054726_llc.fits 0.27 15.93 True 0.001583878 2682 True 1169.31127703 1169.78125623 1169.546266 0.469979202 0.48 0.5 0.91589373257
9697725 http://www.planethunters.org/subjects/9697725_14-synth-2683.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2012277125453_llc.fits 0.373 15.765 True 0.001781788 2683 True 1350.7456726 1351.13390435 1350.939788 0.388231750 0.48 0.5 0.671565245362
10934587 http://www.planethunters.org/subjects/10934587_16-synth-2684.json /raw/kepler/lightcurves/0109/010934587/kplr010934587-2013098041711_llc.fits 0.446 15.6 True 0.002007731 2684 True 1520.11553731 1520.54464116 1520.330089 0.429103859 0.48 0.5 0.829700534754
10934587 http://www.planethunters.org/subjects/10934587_16-synth-2684.json /raw/kepler/lightcurves/0109/010934587/kplr010934587-2013098041711_llc.fits 0.446 15.6 True 0.002007731 2684 False 1526.22517104 1526.49080791 1526.357989 0.265636862 0.48 0.5 0.533430802983
12306384 http://www.planethunters.org/subjects/12306384_4-synth-2685.json /raw/kepler/lightcurves/0123/012306384/kplr012306384-2010078095331_llc.fits 0.343 15.432 True 0.002265107 2685 True 389.484106218 389.586273364 389.5351897 0.102167145 0.48 0.5 0.502681855566
6670610 http://www.planethunters.org/subjects/6670610_1-synth-2690.json /raw/kepler/lightcurves/0066/006670610/kplr006670610-2009166043257_llc.fits 0.594 15.537 True 0.004320074 2690 True 147.942056066 148.289438352 148.1157472 0.347382286 0.48 0.5 0.716745475868
9530886 http://www.planethunters.org/subjects/9530886_10-synth-2693.json /raw/kepler/lightcurves/0095/009530886/kplr009530886-2011271113734_llc.fits 0.54 15.641 True 0.000550518 2693 True 945.568230605 946.038208429 945.8032195 0.469977823 0.48 0.5 0.933042684443
5344350 http://www.planethunters.org/subjects/5344350_8-synth-2694.json /raw/kepler/lightcurves/0053/005344350/kplr005344350-2011073133259_llc.fits 0.343 15.834 True 0.000684696 2694 True 751.484915137 751.852718633 751.6688168 0.367803496 0.48 0.5 0.68247866341
7708454 http://www.planethunters.org/subjects/7708454_4-synth-2697.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2010078095331_llc.fits 0.19 15.897 True 0.000915666 2697 True 380.451857958 380.901387479 380.6766227 0.449529521 0.48 0.5 0.917299718638
5020179 http://www.planethunters.org/subjects/5020179_8-synth-2698.json /raw/kepler/lightcurves/0050/005020179/kplr005020179-2011073133259_llc.fits 0.43 15.708 True 0.000999057 2698 True 756.286697566 756.674931473 756.4808145 0.388233906 0.48 0.5 0.789551336984
8912378 http://www.planethunters.org/subjects/8912378_1-synth-2699.json /raw/kepler/lightcurves/0089/008912378/kplr008912378-2009166043257_llc.fits 0.465 15.677 True 0.001125353 2699 True 142.893693311 143.343251704 143.1184725 0.449558392 0.48 0.5 0.896309445459
3631844 http://www.planethunters.org/subjects/3631844_15-synth-2700.json /raw/kepler/lightcurves/0036/003631844/kplr003631844-2013011073258_llc.fits 0.527 15.714 True 0.001270771 2700 True 1400.82710273 1401.2561876 1401.041645 0.429084875 0.48 0.5 0.848906741502
8455430 http://www.planethunters.org/subjects/8455430_10-synth-2702.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2011271113734_llc.fits 0.27 15.93 True 0.001583878 2702 True 960.607675168 961.036783833 960.8222295 0.429108664 0.48 0.5 0.929197127453
9697725 http://www.planethunters.org/subjects/9697725_17-synth-2703.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2013131215648_llc.fits 0.373 15.765 True 0.001781788 2703 True 1574.77693645 1575.20605686 1574.991496 0.429120403 0.48 0.5 0.914316790688
10934587 http://www.planethunters.org/subjects/10934587_12-synth-2704.json /raw/kepler/lightcurves/0109/010934587/kplr010934587-2012088054726_llc.fits 0.446 15.6 True 0.002007731 2704 True 1133.24635802 1133.69589108 1133.471124 0.449533052 0.48 0.5 0.83891504094
12306384 http://www.planethunters.org/subjects/12306384_13-synth-2705.json /raw/kepler/lightcurves/0123/012306384/kplr012306384-2012179063303_llc.fits 0.343 15.432 True 0.002265107 2705 False 1231.55432083 1232.00387407 1231.779097 0.449553238 0.48 0.5 0.818098500106
9903965 http://www.planethunters.org/subjects/9903965_3-synth-2707.json /raw/kepler/lightcurves/0099/009903965/kplr009903965-2009350155506_llc.fits 0.4 15.377 True 0.002928167 2707 True 301.070431354 301.519952496 301.2951919 0.449521142 0.48 0.5 0.896408085025
6670610 http://www.planethunters.org/subjects/6670610_11-synth-2710.json /raw/kepler/lightcurves/0066/006670610/kplr006670610-2012004120508_llc.fits 0.594 15.537 True 0.004320074 2710 True 1013.71300165 1014.14209035 1013.927546 0.429088698 0.48 0.5 0.888011689206
5344350 http://www.planethunters.org/subjects/5344350_7-synth-2714.json /raw/kepler/lightcurves/0053/005344350/kplr005344350-2010355172524_llc.fits 0.343 15.834 True 0.000684696 2714 True 673.533114158 673.696575473 673.6148448 0.163461314 0.48 0.5 0.541095051126
9080851 http://www.planethunters.org/subjects/9080851_1-synth-2716.json /raw/kepler/lightcurves/0090/009080851/kplr009080851-2009166043257_llc.fits 0.59 15.971 True 0.000823997 2716 True 149.06548454 149.433301064 149.2493928 0.367816524 0.48 0.5 0.627469829421
7708454 http://www.planethunters.org/subjects/7708454_16-synth-2717.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2013098041711_llc.fits 0.19 15.897 True 0.000915666 2717 True 1520.93243591 1521.40240783 1521.167421 0.469971921 0.48 0.5 0.960067742069
5020179 http://www.planethunters.org/subjects/5020179_8-synth-2718.json /raw/kepler/lightcurves/0050/005020179/kplr005020179-2011073133259_llc.fits 0.43 15.708 True 0.000999057 2718 True 765.011759087 765.256961343 765.1343602 0.245202256 0.48 0.5 0.590095454436
3631844 http://www.planethunters.org/subjects/3631844_10-synth-2720.json /raw/kepler/lightcurves/0036/003631844/kplr003631844-2011271113734_llc.fits 0.527 15.714 True 0.001270771 2720 True 940.5830387 941.012146308 940.7975925 0.429107608 0.48 0.5 0.795870717979
10798256 http://www.planethunters.org/subjects/10798256_16-synth-2721.json /raw/kepler/lightcurves/0107/010798256/kplr010798256-2013098041711_llc.fits 0.549 15.597 True 0.001425769 2721 True 1529.61733591 1530.06687877 1529.842107 0.449542864 0.48 0.5 0.71746823338
8455430 http://www.planethunters.org/subjects/8455430_12-synth-2722.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2012088054726_llc.fits 0.27 15.93 True 0.001583878 2722 True 1123.60153121 1124.05106038 1123.826295 0.449529171 0.48 0.5 0.964938632169
9697725 http://www.planethunters.org/subjects/9697725_9-synth-2723.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2011177032512_llc.fits 0.373 15.765 True 0.001781788 2723 True 884.450166551 884.879285477 884.6647260 0.429118926 0.48 0.5 0.849900381521
9697725 http://www.planethunters.org/subjects/9697725_9-synth-2723.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2011177032512_llc.fits 0.373 15.765 True 0.001781788 2723 False 887.024879149 887.229221389 887.1270502 0.204342239 0.48 0.5 0.508135387742
10934587 http://www.planethunters.org/subjects/10934587_8-synth-2724.json /raw/kepler/lightcurves/0109/010934587/kplr010934587-2011073133259_llc.fits 0.446 15.6 True 0.002007731 2724 True 759.168505288 759.556737807 759.3626215 0.388232518 0.48 0.5 0.812628337645
9903965 http://www.planethunters.org/subjects/9903965_8-synth-2727.json /raw/kepler/lightcurves/0099/009903965/kplr009903965-2011073133259_llc.fits 0.4 15.377 True 0.002928167 2727 True 776.65937725 777.108915846 776.8841465 0.449538596 0.48 0.5 0.777079011541
4680642 http://www.planethunters.org/subjects/4680642_10-synth-2728.json /raw/kepler/lightcurves/0046/004680642/kplr004680642-2011271113734_llc.fits 0.41 15.812 True 0.003245257 2728 True 966.227325613 966.656430466 966.4418780 0.429104853 0.48 0.5 0.838626626176
6670610 http://www.planethunters.org/subjects/6670610_6-synth-2730.json /raw/kepler/lightcurves/0066/006670610/kplr006670610-2010265121752_llc.fits 0.594 15.537 True 0.004320074 2730 True 578.581048575 578.969285128 578.7751668 0.388236552 0.48 0.5 0.839734425346
9530886 http://www.planethunters.org/subjects/9530886_5-synth-2733.json /raw/kepler/lightcurves/0095/009530886/kplr009530886-2010174085026_llc.fits 0.54 15.641 True 0.000550518 2733 True 508.614387384 509.043509556 508.8289484 0.429122171 0.48 0.5 0.892167100913
5344350 http://www.planethunters.org/subjects/5344350_1-synth-2734.json /raw/kepler/lightcurves/0053/005344350/kplr005344350-2009166043257_llc.fits 0.343 15.834 True 0.000684696 2734 True 155.461937551 155.931924455 155.6969310 0.469986903 0.48 0.5 0.994777121505
7708454 http://www.planethunters.org/subjects/7708454_17-synth-2737.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2013131215648_llc.fits 0.19 15.897 True 0.000915666 2737 True 1571.81294052 1572.26249514 1572.037717 0.449554610 0.48 0.5 0.99221396695
5020179 http://www.planethunters.org/subjects/5020179_7-synth-2738.json /raw/kepler/lightcurves/0050/005020179/kplr005020179-2010355172524_llc.fits 0.43 15.708 True 0.000999057 2738 True 674.637123683 675.066207807 674.8516657 0.429084123 0.48 0.5 0.700258998358
8912378 http://www.planethunters.org/subjects/8912378_13-synth-2739.json /raw/kepler/lightcurves/0089/008912378/kplr008912378-2012179063303_llc.fits 0.465 15.677 True 0.001125353 2739 True 1236.25377482 1236.58072647 1236.417250 0.326951650 0.48 0.5 0.577254196684
10798256 http://www.planethunters.org/subjects/10798256_13-synth-2741.json /raw/kepler/lightcurves/0107/010798256/kplr010798256-2012179063303_llc.fits 0.549 15.597 True 0.001425769 2741 True 1215.96291528 1216.37160119 1216.167258 0.408685914 0.48 0.5 0.753622308365
8455430 http://www.planethunters.org/subjects/8455430_14-synth-2742.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2012277125453_llc.fits 0.27 15.93 True 0.001583878 2742 True 1315.62078972 1316.09077128 1315.855780 0.469981558 0.48 0.5 0.948623335102
9697725 http://www.planethunters.org/subjects/9697725_16-synth-2743.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2013098041711_llc.fits 0.373 15.765 True 0.001781788 2743 True 1506.93598774 1507.40596147 1507.170974 0.469973727 0.48 0.5 0.996241559278
10934587 http://www.planethunters.org/subjects/10934587_4-synth-2744.json /raw/kepler/lightcurves/0109/010934587/kplr010934587-2010078095331_llc.fits 0.446 15.6 True 0.002007731 2744 True 412.716650154 413.186623892 412.9516370 0.469973737 0.48 0.5 0.958861526801
12306384 http://www.planethunters.org/subjects/12306384_16-synth-2745.json /raw/kepler/lightcurves/0123/012306384/kplr012306384-2013098041711_llc.fits 0.343 15.432 True 0.002265107 2745 True 1510.92082969 1511.39080058 1511.155815 0.469970887 0.48 0.5 0.990261577003
9903965 http://www.planethunters.org/subjects/9903965_6-synth-2747.json /raw/kepler/lightcurves/0099/009903965/kplr009903965-2010265121752_llc.fits 0.4 15.377 True 0.002928167 2747 True 582.442764107 582.871873524 582.6573188 0.429109417 0.48 0.5 0.853188256714
4680642 http://www.planethunters.org/subjects/4680642_10-synth-2748.json /raw/kepler/lightcurves/0046/004680642/kplr004680642-2011271113734_llc.fits 0.41 15.812 True 0.003245257 2748 True 985.455156521 985.925121029 985.6901387 0.469964508 0.48 0.5 0.810797767471
7830019 http://www.planethunters.org/subjects/7830019_5-synth-2749.json /raw/kepler/lightcurves/0078/007830019/kplr007830019-2010174085026_llc.fits 0.464 15.88 True 0.00382678 2749 True 495.332067883 495.761192134 495.5466300 0.429124250 0.48 0.5 0.695360431745
9530886 http://www.planethunters.org/subjects/9530886_17-synth-2753.json /raw/kepler/lightcurves/0095/009530886/kplr009530886-2013131215648_llc.fits 0.54 15.641 True 0.000550518 2753 True 1588.05865185 1588.42647035 1588.242561 0.367818501 0.48 0.5 0.633112779176
5344350 http://www.planethunters.org/subjects/5344350_4-synth-2754.json /raw/kepler/lightcurves/0053/005344350/kplr005344350-2010078095331_llc.fits 0.343 15.834 True 0.000684696 2754 True 390.259748428 390.770590993 390.5151697 0.510842564 0.48 0.5 0.994008729086
9080851 http://www.planethunters.org/subjects/9080851_13-synth-2756.json /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012179063303_llc.fits 0.59 15.971 True 0.000823997 2756 True 1202.82391944 1202.98739413 1202.905656 0.163474685 0.48 0.5 0.506935240552
7708454 http://www.planethunters.org/subjects/7708454_9-synth-2757.json /raw/kepler/lightcurves/0077/007708454/kplr007708454-2011177032512_llc.fits 0.19 15.897 True 0.000915666 2757 True 845.685302338 846.134860338 845.9100813 0.449557999 0.48 0.5 0.969896669837
5020179 http://www.planethunters.org/subjects/5020179_5-synth-2758.json /raw/kepler/lightcurves/0050/005020179/kplr005020179-2010174085026_llc.fits 0.43 15.708 True 0.000999057 2758 True 492.307899324 492.757460224 492.5326797 0.449560899 0.48 0.5 0.992382159166
8455430 http://www.planethunters.org/subjects/8455430_4-synth-2762.json /raw/kepler/lightcurves/0084/008455430/kplr008455430-2010078095331_llc.fits 0.27 15.93 True 0.001583878 2762 True 427.306017809 427.735129676 427.5205737 0.429111867 0.48 0.5 0.819160988792
9697725 http://www.planethunters.org/subjects/9697725_14-synth-2763.json /raw/kepler/lightcurves/0096/009697725/kplr009697725-2012277125453_llc.fits 0.373 15.765 True 0.001781788 2763 True 1318.80821336 1319.25775306 1319.032983 0.449539694 0.48 0.5 0.941751811068
10934587 http://www.planethunters.org/subjects/10934587_8-synth-2764.json /raw/kepler/lightcurves/0109/010934587/kplr010934587-2011073133259_llc.fits 0.446 15.6 True 0.002007731 2764 True 755.633550532 756.042215408 755.8378829 0.408664876 0.48 0.5 0.989701783191
12306384 http://www.planethunters.org/subjects/12306384_1-synth-2765.json /raw/kepler/lightcurves/0123/012306384/kplr012306384-2009166043257_llc.fits 0.343 15.432 True 0.002265107 2765 True 143.425144106 143.854262399 143.6397032 0.429118293 0.48 0.5 0.799593028625
9903965 http://www.planethunters.org/subjects/9903965_10-synth-2767.json /raw/kepler/lightcurves/0099/009903965/kplr009903965-2011271113734_llc.fits 0.4 15.377 True 0.002928167 2767 True 949.144078045 949.614056757 949.3790674 0.469978711 0.48 0.5 0.994111456076
4680642 http://www.planethunters.org/subjects/4680642_8-synth-2768.json /raw/kepler/lightcurves/0046/004680642/kplr004680642-2011073133259_llc.fits 0.41 15.812 True 0.003245257 2768 True 752.588225361 752.853857045 752.7210412 0.265631684 0.48 0.5 0.536805220816
6670610 http://www.planethunters.org/subjects/6670610_1-synth-2770.json /raw/kepler/lightcurves/0066/006670610/kplr006670610-2009166043257_llc.fits 0.594 15.537 True 0.004320074 2770 True 156.994409625 157.443961066 157.2191853 0.449551441 0.48 0.5 0.88514619847
7192199 http://www.planethunters.org/subjects/7192199_14-synth-2771.json /raw/kepler/lightcurves/0071/007192199/kplr007192199-2012277125453_llc.fits 0.539 15.797 True 0.007067398 2771 True 1347.57895279 1347.84458548 1347.711769 0.265632693 0.48 0.5 0.544720794074
